"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073"
"7000000US12001000010","201-Archer Voting District 1, Alachua County, Florida","3663","215","3448","3417","2468","852","11","83","1","2","31","30","3","19","6","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000011","301-Gainesville Voting District 1, Alachua County, Florida","2421","140","2281","2260","2019","169","7","57","1","7","21","21","6","4","4","0","0","4","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000012","302-Gainesville Voting District 2, Alachua County, Florida","925","46","879","869","743","99","1","26","0","0","10","7","2","3","0","0","0","0","1","0","0","0","0","0","1","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000013","303-Gainesville Voting District 3, Alachua County, Florida","2924","51","2873","2824","769","2029","11","12","0","3","49","46","10","25","2","0","0","6","1","0","2","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000014","304-Gainesville Voting District 4, Alachua County, Florida","902","37","865","859","779","41","4","33","0","2","6","6","0","1","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000015","305-Gainesville Voting District 5, Alachua County, Florida","2055","214","1841","1823","1517","182","3","120","0","1","18","17","2","6","5","0","1","1","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000016","306-Gainesville Voting District 6, Alachua County, Florida","3346","277","3069","3030","2555","166","2","304","1","2","39","39","8","12","13","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000017","307-Gainesville Voting District 7, Alachua County, Florida","2839","257","2582","2553","2097","221","4","224","0","7","29","29","2","3","13","3","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000018","308-Gainesville Voting District 8, Alachua County, Florida","2720","161","2559","2536","2185","73","1","271","1","5","23","23","2","2","10","0","3","0","2","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000019","309-Gainesville Voting District 9, Alachua County, Florida","2156","186","1970","1924","864","999","10","50","0","1","46","45","20","8","5","1","0","8","0","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000020","310-Gainesville Voting District 10, Alachua County, Florida","2586","133","2453","2425","2038","119","1","258","2","7","28","27","3","7","9","0","1","0","2","0","0","1","0","0","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000021","311-Gainesville Voting District 11, Alachua County, Florida","2430","141","2289","2273","2129","35","4","103","1","1","16","16","2","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000022","312-Gainesville Voting District 12, Alachua County, Florida","2643","207","2436","2393","1968","192","3","226","0","4","43","39","2","8","20","0","2","0","2","0","0","0","0","0","1","3","1","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000023","313-Gainesville Voting District 13, Alachua County, Florida","894","78","816","796","528","135","1","131","1","0","20","19","7","0","2","0","4","0","5","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000024","314-Gainesville Voting District 14, Alachua County, Florida","3452","377","3075","3008","2048","730","8","211","9","2","67","64","12","20","10","0","2","6","4","0","0","0","0","0","3","7","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000025","315-Gainesville Voting District 15, Alachua County, Florida","1981","108","1873","1849","1694","113","2","38","0","2","24","23","2","5","10","0","0","2","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000026","316-Gainesville Voting District 16, Alachua County, Florida","3375","430","2945","2864","1499","456","11","876","1","21","81","77","24","9","28","0","2","1","3","3","0","1","0","0","3","3","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000027","317-Gainesville Voting District 17, Alachua County, Florida","2725","264","2461","2394","1475","600","3","302","4","10","67","61","13","8","24","0","0","5","2","2","1","0","0","0","2","4","0","6","2","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000028","318-Gainesville Voting District 18, Alachua County, Florida","5110","797","4313","4192","2869","932","9","358","2","22","121","116","35","11","46","0","2","4","8","2","0","1","0","0","3","4","0","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000029","319-Gainesville Voting District 19, Alachua County, Florida","8055","1289","6766","6570","4869","939","8","717","4","33","196","184","41","7","103","1","3","6","9","1","1","1","0","1","3","7","0","12","1","7","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000030","320-Gainesville Voting District 20, Alachua County, Florida","4247","416","3831","3758","2270","577","10","878","4","19","73","64","12","6","23","0","3","0","4","0","2","0","0","0","5","9","0","9","4","1","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000031","321-Gainesville Voting District 21, Alachua County, Florida","5253","576","4677","4567","3638","547","8","360","2","12","110","106","20","10","45","4","6","1","6","1","1","4","0","0","0","8","0","4","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000032","322-Gainesville Voting District 22, Alachua County, Florida","3673","146","3527","3475","1417","2036","9","11","2","0","52","48","14","10","6","0","3","9","4","0","2","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000033","323-Gainesville Voting District 23, Alachua County, Florida","3031","211","2820","2782","2064","402","7","305","1","3","38","37","5","6","15","0","1","1","1","0","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000034","324-Gainesville Voting District 24, Alachua County, Florida","1267","31","1236","1229","1181","34","8","6","0","0","7","7","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000035","325-Gainesville Voting District 25, Alachua County, Florida","1104","17","1087","1063","899","155","5","3","0","1","24","20","2","8","2","0","0","1","1","0","6","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000036","326-Gainesville Voting District 26, Alachua County, Florida","2241","146","2095","2052","1126","838","7","75","2","4","43","41","7","11","11","0","0","0","3","0","1","0","0","0","0","8","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000037","327-Gainesville Voting District 27, Alachua County, Florida","5185","140","5045","4995","932","4026","5","29","0","3","50","44","22","3","3","0","0","14","0","1","1","0","0","0","0","0","0","5","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US12001000038","328-Gainesville Voting District 28, Alachua County, Florida","3323","158","3165","3117","2779","118","3","210","0","7","48","45","4","7","25","1","2","0","0","0","3","0","0","0","0","3","0","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000039","329-Gainesville Voting District 29, Alachua County, Florida","4087","318","3769","3689","3032","346","4","302","1","4","80","72","4","11","41","3","2","4","1","1","1","2","0","0","1","1","0","8","5","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000040","330-Gainesville Voting District 30, Alachua County, Florida","4233","459","3774","3702","3152","282","9","244","3","12","72","64","7","13","26","7","1","4","2","0","0","0","0","0","0","4","0","8","1","3","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000041","331-Gainesville Voting District 31, Alachua County, Florida","2857","233","2624","2588","1954","533","9","83","4","5","36","35","11","2","9","1","3","2","0","1","5","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000042","332-Gainesville Voting District 32, Alachua County, Florida","2293","149","2144","2119","1875","143","1","89","4","7","25","24","6","3","9","0","0","0","0","0","0","0","0","0","2","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000043","333-Gainesville Voting District 33, Alachua County, Florida","3072","149","2923","2894","2697","101","5","81","3","7","29","29","4","8","8","0","3","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000044","334-Gainesville Voting District 34, Alachua County, Florida","2008","155","1853","1835","1622","131","4","71","0","7","18","18","3","2","9","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000045","335-Gainesville Voting District 35, Alachua County, Florida","3284","254","3030","2977","2468","238","5","251","1","14","53","50","8","14","24","0","0","0","1","0","0","0","0","0","3","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000046","336-Gainesville Voting District 36, Alachua County, Florida","4248","525","3723","3638","2694","691","9","232","2","10","85","72","14","5","33","1","3","3","9","0","0","2","0","0","2","0","0","12","2","2","1","1","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US12001000047","337-Gainesville Voting District 37, Alachua County, Florida","3830","437","3393","3313","3065","90","4","145","1","8","80","68","13","11","33","1","3","1","4","0","0","0","0","0","1","1","0","12","2","1","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000048","338-Gainesville Voting District 38, Alachua County, Florida","1968","169","1799","1780","1702","36","5","36","0","1","19","18","0","2","13","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000049","339-Gainesville Voting District 39, Alachua County, Florida","2942","145","2797","2737","2191","499","12","22","0","13","60","50","15","12","17","0","1","2","3","0","0","0","0","0","0","0","0","10","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000050","340-Gainesville Voting District 40, Alachua County, Florida","2649","154","2495","2459","745","1651","5","51","2","5","36","33","12","6","4","0","2","5","2","0","0","1","0","0","0","0","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000051","341-Gainesville Voting District 41, Alachua County, Florida","3418","248","3170","3120","2490","419","7","197","0","7","50","48","12","9","18","2","3","1","0","1","0","0","0","0","2","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
