"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"7000000US12001000010","201-Archer Voting District 1, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4775","344","4431","4363","3088","1140","12","111","1","11","68","67","25","20","9","2","8","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000011","301-Gainesville Voting District 1, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3137","190","2947","2895","2575","211","11","80","1","17","52","47","23","4","9","1","0","7","1","0","1","0","0","0","1","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000012","302-Gainesville Voting District 2, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1104","65","1039","1023","866","126","1","28","0","2","16","12","4","3","3","0","0","0","1","0","0","0","0","0","1","0","0","4","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000013","303-Gainesville Voting District 3, Alachua County, Florida","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3958","83","3875","3797","902","2867","12","13","0","3","78","72","30","26","3","0","0","7","4","0","2","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000014","304-Gainesville Voting District 4, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1154","58","1096","1086","979","55","5","44","0","3","10","10","2","1","4","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000015","305-Gainesville Voting District 5, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2747","302","2445","2389","1950","269","3","163","0","4","56","54","22","12","13","0","2","3","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000016","306-Gainesville Voting District 6, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4612","426","4186","4113","3414","247","4","431","3","14","73","71","18","12","34","0","4","0","1","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000017","307-Gainesville Voting District 7, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3757","377","3380","3310","2672","317","8","303","0","10","70","66","22","4","23","5","0","9","2","0","0","0","0","0","0","1","0","4","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7000000US12001000018","308-Gainesville Voting District 8, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3741","227","3514","3450","2946","112","1","379","1","11","64","60","6","2","38","0","4","3","2","0","1","1","0","0","0","3","0","4","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000019","309-Gainesville Voting District 9, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3148","271","2877","2735","1012","1637","18","61","0","7","142","140","106","8","7","1","1","9","0","3","4","0","0","0","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000020","310-Gainesville Voting District 10, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3527","189","3338","3269","2729","163","2","359","2","14","69","68","9","8","34","0","3","0","3","1","0","1","0","0","0","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000021","311-Gainesville Voting District 11, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2946","170","2776","2742","2562","52","4","117","1","6","34","34","9","1","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000022","312-Gainesville Voting District 12, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3461","282","3179","3093","2507","247","4","327","0","8","86","75","14","10","40","0","2","0","2","0","0","0","0","0","1","3","3","11","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"7000000US12001000023","313-Gainesville Voting District 13, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1058","100","958","935","603","165","1","164","1","1","23","22","9","0","3","0","4","0","5","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000024","314-Gainesville Voting District 14, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4463","528","3935","3820","2358","1121","8","311","10","12","115","110","47","21","16","0","4","6","4","2","0","0","0","0","3","7","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000025","315-Gainesville Voting District 15, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2189","129","2060","2026","1845","127","2","47","0","5","34","33","9","5","11","0","0","2","0","0","0","0","0","0","0","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000026","316-Gainesville Voting District 16, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3522","446","3076","2986","1563","486","12","902","1","22","90","86","30","9","31","0","2","1","3","3","0","1","0","0","3","3","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000027","317-Gainesville Voting District 17, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3021","288","2733","2647","1570","745","4","312","4","12","86","80","28","8","26","0","0","5","3","2","1","0","0","0","2","5","0","6","2","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000028","318-Gainesville Voting District 18, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5639","898","4741","4583","2992","1162","9","386","4","30","158","146","61","12","46","0","2","4","11","2","0","1","0","0","3","4","0","12","8","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000029","319-Gainesville Voting District 19, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8160","1303","6857","6655","4906","961","9","741","4","34","202","190","46","7","104","1","3","6","9","1","1","1","0","1","3","7","0","12","1","7","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"7000000US12001000030","320-Gainesville Voting District 20, Alachua County, Florida","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","4677","484","4193","4092","2402","709","14","934","7","26","101","88","26","7","25","1","3","0","4","4","2","0","0","0","5","11","0","11","5","2","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"7000000US12001000031","321-Gainesville Voting District 21, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5470","594","4876","4755","3688","657","8","388","2","12","121","116","27","10","45","4","6","1","9","1","1","4","0","0","0","8","0","5","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"7000000US12001000032","322-Gainesville Voting District 22, Alachua County, Florida","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4645","191","4454","4352","1546","2781","11","12","2","0","102","97","45","12","7","0","7","15","7","0","4","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000033","323-Gainesville Voting District 23, Alachua County, Florida","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4228","340","3888","3795","2734","618","10","423","1","9","93","91","33","9","31","0","2","4","1","0","1","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000034","324-Gainesville Voting District 24, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1407","37","1370","1354","1291","45","10","7","0","1","16","16","7","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000035","325-Gainesville Voting District 25, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1362","27","1335","1296","1083","201","5","3","0","4","39","33","10","13","2","0","0","1","1","0","6","0","0","0","0","0","0","6","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000036","326-Gainesville Voting District 26, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2600","166","2434","2360","1221","1046","8","79","2","4","74","71","31","11","14","0","0","0","4","0","1","0","0","0","0","10","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000037","327-Gainesville Voting District 27, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","7037","217","6820","6704","1024","5624","9","39","0","8","116","107","76","4","4","0","0","19","2","1","1","0","0","0","0","0","0","8","1","2","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7000000US12001000038","328-Gainesville Voting District 28, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4181","233","3948","3858","3396","159","5","285","0","13","90","86","9","12","54","1","3","0","0","0","4","0","0","0","0","3","0","4","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000039","329-Gainesville Voting District 29, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4928","432","4496","4375","3532","448","6","383","1","5","121","106","19","13","53","3","2","5","1","1","3","2","0","0","1","3","0","15","8","2","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000040","330-Gainesville Voting District 30, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4718","520","4198","4099","3420","368","10","284","4","13","99","91","19","15","33","9","1","6","4","0","0","0","0","0","0","4","0","8","1","3","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000041","331-Gainesville Voting District 31, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3457","299","3158","3100","2191","795","12","88","4","10","58","57","28","2","13","1","3","2","0","1","6","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000042","332-Gainesville Voting District 32, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2774","181","2593","2543","2228","196","1","102","4","12","50","47","14","5","22","0","0","0","0","0","0","0","0","0","2","4","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000043","333-Gainesville Voting District 33, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3589","187","3402","3358","3107","139","5","95","3","9","44","43","10","8","14","0","5","4","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000044","334-Gainesville Voting District 34, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2411","212","2199","2171","1900","169","5","88","0","9","28","28","4","3","17","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000045","335-Gainesville Voting District 35, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4290","360","3930","3834","3123","343","5","343","2","18","96","89","23","15","43","0","0","0","3","0","0","0","0","0","5","0","0","7","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000046","336-Gainesville Voting District 36, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","4482","542","3940","3854","2751","839","9","234","5","16","86","73","15","5","33","1","3","3","9","0","0","2","0","0","2","0","0","12","2","2","1","1","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0"
"7000000US12001000047","337-Gainesville Voting District 37, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4023","453","3570","3482","3220","102","4","147","1","8","88","76","16","11","37","1","3","1","4","0","0","0","0","0","1","2","0","12","2","1","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000048","338-Gainesville Voting District 38, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187","191","1996","1975","1885","39","7","39","0","5","21","20","0","2","15","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000049","339-Gainesville Voting District 39, Alachua County, Florida","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3458","175","3283","3184","2459","663","17","28","0","17","99","84","31","19","27","0","1","3","3","0","0","0","0","0","0","0","0","14","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000050","340-Gainesville Voting District 40, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3942","210","3732","3636","840","2703","7","72","2","12","96","81","51","6","8","1","2","6","2","0","0","1","0","0","0","1","3","15","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US12001000051","341-Gainesville Voting District 41, Alachua County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4173","300","3873","3778","2892","634","7","230","0","15","95","90","33","13","34","2","3","1","1","1","0","0","0","0","2","0","0","5","0","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
